year,area,loi
2018,381.42466114172487,PORTO VELHO
2018,0.11552233306952919,ITAPIRANGA
2018,27.059490260275,PRAINHA
2018,0.17508808164558282,MAURILÂNDIA DO TOCANTINS
2018,0.1562304234814845,NOVA OLINDA DO NORTE
2018,10.312783331814385,BAIÃO
2018,0.14094717691371858,GOVERNADOR EDISON LOBÃO
2018,18.96991639063599,CARACARAÍ
2018,19.314295425699918,BRASIL NOVO
2018,72.95289486262703,MACHADINHO D'OESTE
2018,0.09748219945134126,PAU D'ARCO
2018,1.8991765679787138,TUCUMÃ
2018,0.791295921497566,GOVERNADOR ARCHER
2018,77.28108788327958,FEIJÓ
2018,17.051802901453073,COSTA MARQUES
2018,0.25637298789672225,SÃO FRANCISCO DO BREJÃO
2018,0.1618872737770818,ITAPORÃ DO TOCANTINS
2018,11.057482101402252,ORIXIMINÁ
2018,12.18434050229839,ITANHANGÁ
2018,0.1397590945527869,INHANGAPI
2018,2.5017738683961337,SAPUCAIA
2018,1.2070060689665794,PRIMAVERA DE RONDÔNIA
2018,0.6507917649214475,VILA NOVA DOS MARTÍRIOS
2018,6.2597230077317585,JORDÃO
2018,0.17355382072815484,MARACAÇUMÉ
2018,16.71444073305056,ITAPUÃ DO OESTE
2018,17.471954904536254,AVEIRO
2018,5.62290051630739,ESPIGÃO D'OESTE
2018,20.481784596728282,SANTA CRUZ DO XINGU
2018,1.9351660296750373,OEIRAS DO PARÁ
2018,17.295081407987656,SANTA MARIA DAS BARREIRAS
2018,5.236257411942921,SENADOR ALEXANDRE COSTA
2018,5.384901025739874,CURUÁ
2018,0.6863479819370952,ARENÁPOLIS
2018,0.611922588422098,PRESIDENTE DUTRA
2018,0.06378874772580108,SÃO RAIMUNDO DO DOCA BEZERRA
2018,4.371341718456565,VITÓRIA DO XINGU
2018,0.4723151773691202,MURICILÂNDIA
2018,25.367998149855232,MOJUÍ DOS CAMPOS
2018,1.3907249578408567,SANTA LUZIA
2018,1.2148151795330075,NOVA UNIÃO
2018,93.8818636711286,ITAITUBA
2018,15.43668734788132,CONFRESA
2018,0.07113042454557014,TANGARÁ DA SERRA
2018,9.592436787564735,TAPURAH
2018,2.726770633054934,PARAUAPEBAS
2018,13.055366921791741,IPIXUNA DO PARÁ
2018,0.6505464200346238,SÃO MIGUEL DO GUAMÁ
2018,92.64721842214756,PLACAS
2018,0.22293862746719498,CACHOEIRA DO ARARI
2018,51.762753631799136,RURÓPOLIS
2018,4.661363425693309,ITACOATIARA
2018,2.2763358109317293,MARAJÁ DO SENA
2018,0.546342802030918,ITAGUATINS
2018,2.936915650500463,VALE DO PARAÍSO
2018,0.07241523266846686,TOCANTINÓPOLIS
2018,23.576591253637247,PEIXOTO DE AZEVEDO
2018,0.508468881276996,JENIPAPO DOS VIEIRAS
2018,0.18611626862492175,GODOFREDO VIANA
2018,0.4416782016655353,DOIS IRMÃOS DO TOCANTINS
2018,3.09012442632802,COLINAS
2018,12.070533574825456,MONTE ALEGRE
2018,22.725654693464904,ACRELÂNDIA
2018,2.262303696970667,SÃO JOÃO DA BALIZA
2018,0.6684881673587564,SILVES
2018,9.680229256516046,BREU BRANCO
2018,0.977945179567658,COUTO MAGALHÃES
2018,10.210097154921609,SANTA TEREZINHA
2018,3.479750183024066,PIMENTEIRAS DO OESTE
2018,1.2750400111370568,IMPERATRIZ
2018,9.323377657976858,BARRA DO CORDA
2018,317.7212783079952,LÁBREA
2018,0.2650676908502735,SÃO JOÃO DO PARAÍSO
2018,9.458272538764666,BURITICUPU
2018,0.3376172579363026,ALTO PARAGUAI
2018,4.586646921231218,CACAULÂNDIA
2018,0.07118385112313927,ARAGUAÍNA
2018,34.40295277410502,MOJU
2018,3.2534735534235852,CASTANHEIRA
2018,148.26235388644474,NOVA MAMORÉ
2018,0.300002973871629,MOCAJUBA
2018,2.8142161690132035,CONCEIÇÃO DO ARAGUAIA
2018,0.9259222612462228,SÃO DOMINGOS DO CAPIM
2018,0.927863716329635,CURUÇÁ
2018,0.63951507589793,MARACANÃ
2018,0.27138936763608495,ITAMARATI
2018,0.9356237620819848,DAVINÓPOLIS
2018,6.10344435556452,PORTO DE MOZ
2018,26.202855721667483,SÃO FRANCISCO DO GUAPORÉ
2018,1.7430372014932936,CASTANHEIRAS
2018,1.0606060725242226,SÃO DOMINGOS DO ARAGUAIA
2018,0.6791078175897901,SANTA FILOMENA DO MARANHÃO
2018,0.42739218463766465,PAU D'ARCO
2018,0.545471909906941,CARUTAPERA
2018,21.62576046015267,CAMPO NOVO DE RONDÔNIA
2018,24.859992955780665,RONDON DO PARÁ
2018,42.268776024216955,TARAUACÁ
2018,1.1429369080446348,ANANÁS
2018,0.4399684709227434,CASTANHAL
2018,0.834840267845776,NOVO HORIZONTE DO OESTE
2018,0.645204995499327,LUÍS DOMINGUES
2018,0.4868901126541796,BAGRE
2018,3.1366129439136436,VILA RICA
2018,0.21266340364431868,TRACUATEUA
2018,5.82908594737731,NOVA LACERDA
2018,43.72343155593099,CANUTAMA
2018,0.7725427772917007,PALESTINA DO PARÁ
2018,15.335141090215513,BRASNORTE
2018,0.0819863467694561,SÍTIO NOVO DO TOCANTINS
2018,236.8686996129329,COLNIZA
2018,0.07783631579897553,ENVIRA
2018,0.3635281345680207,CAMPOS DE JÚLIO
2018,110.20923921441774,BOCA DO ACRE
2018,1.18720233554814,MONTES ALTOS
2018,0.26558387281514917,PEIXE-BOI
2018,6.456356279332361,ALMEIRIM
2018,3.2498783372007516,CABIXI
2018,0.25477137520063237,JOSELÂNDIA
2018,16.585407066277057,MUCAJAÍ
2018,7.135117032456201,CENTRO NOVO DO MARANHÃO
2018,0.8702022778702041,PORTO ALEGRE DO NORTE
2018,2.4963536694963984,SÃO LUIZ
2018,1.0556235684114634,SÃO MIGUEL DO TOCANTINS
2018,7.468511162498106,BOM JESUS DO TOCANTINS
2018,63.29818288784078,MEDICILÂNDIA
2018,1.19904871910231,IGARAPÉ-MIRI
2018,9.713987624634903,TABAPORÃ
2018,1.6937803386671937,BONFIM
2018,14.983922894976674,BUJARI
2018,0.4739190821554385,AMAJARI
2018,4.497972341213048,FORTUNA
2018,92.51285630190023,PORTEL
2018,0.4590926408167878,SANTA IZABEL DO PARÁ
