time,area,mun
2018,0.6430214000016615,MINISTRO ANDREAZZA
2018,27.059529413775387,PRAINHA
2018,17.75111060646684,TAPAUÁ
2018,1.7067318546256396,LARANJAL DO JARI
2018,9.161498755176252,BRASNORTE
2018,0.19496112866701,BACABEIRA
2018,1.2032423951953075,IRANDUBA
2018,15.003806776235729,CONFRESA
2018,0.15553737813693766,ARAGUAÍNA
2018,52.734201697643584,JACAREACANGA
2018,2.9405293433405904,VALE DO PARAÍSO
2018,0.9876167862093241,GARRAFÃO DO NORTE
2018,1.525425418843292,MELGAÇO
2018,4.572677699784274,VISEU
2018,8.326099119780142,TEFÉ
2018,34.41594648938887,MOJU
2018,1.19904871910231,IGARAPÉ-MIRI
2018,0.09748219945134126,PAU D'ARCO
2018,13.842235953612846,ALTA FLORESTA D'OESTE
2018,1.4088026775567308,VITÓRIA DO JARI
2018,9.02561891101339,SÃO MIGUEL DO GUAPORÉ
2018,171.14624463733796,NOVO REPARTIMENTO
2018,4.1794520738616905,GUARANTÃ DO NORTE
2018,0.20531213553319855,QUATIPURU
2018,40.74803128805998,NOVA MARINGÁ
2018,24.171522151326716,OURO PRETO DO OESTE
2018,0.06996329775635898,COUTO MAGALHÃES
2018,17.342696557720604,ARIQUEMES
2018,3.785047061633446,MACAPÁ
2018,1.7644852677325908,ROLIM DE MOURA
2018,20.481784596728286,SANTA CRUZ DO XINGU
2018,1.7795190410161825,ITAUBAL
2018,1.9702877342334013,PONTES E LACERDA
2018,140.39981054670457,NOVO ARIPUANÃ
2018,11.65681678591369,BOM JESUS DAS SELVAS
2018,0.18643969490283396,PAULO RAMOS
2018,22.26998753371525,MARCELÂNDIA
2018,1.0611024713994253,JUTAÍ
2018,0.07068947524861992,CONQUISTA D'OESTE
2018,15.742070326789708,GUAJARÁ-MIRIM
2018,236.89321923920073,COLNIZA
2018,0.4897569528978701,SANTANA
2018,1.2750400111370566,IMPERATRIZ
2018,7.468511162498296,BOM JESUS DO TOCANTINS
2018,0.09955365165706165,ANORI
2018,1.0929332817153605,MARAÃ
2018,0.36102599413703595,BREVES
2018,0.21175834901997842,SANTARÉM NOVO
2018,0.4319202472982638,OURÉM
2018,7.145828323038572,CENTRO NOVO DO MARANHÃO
2018,0.1331077120661841,BENJAMIN CONSTANT
2018,0.09457002132324502,GOIANORTE
2018,0.0842916558975497,WANDERLÂNDIA
2018,33.53892468808817,SINOP
2018,1.4421253515107706,TERRA SANTA
2018,381.4785123695039,PORTO VELHO
2018,51.024041683236355,CLÁUDIA
2018,3.2500909403786573,CABIXI
2018,1.6219876152299457,JARU
2018,1.1388094864782325,ROSÁRIO
2018,4.735784515904971,PORTO WALTER
2018,4.586646921205483,CACAULÂNDIA
2018,5.144093261187383,CACOAL
2018,7.943207701951477,GAÚCHA DO NORTE
2018,14.11799667403335,TAILÂNDIA
2018,5.356115111752488,UARINI
2018,4.199195685237658,SÃO JOÃO DO ARAGUAIA
2018,5.912834117279046,MATUPÁ
2018,9.509825045594319,SERINGUEIRAS
2018,16.58540706627706,MUCAJAÍ
2018,22.922657789886202,BRASILÉIA
2018,0.3059006483379064,REDENÇÃO
2018,0.22153044768511632,SANTA FÉ DO ARAGUAIA
